163.00,23.00,173.00,119.00,42.00,238.00,19.00,49.00,201.00,138.00
23.00,42.00,115.00,258.00,173.00,163.00,19.00,138.00,238.00,110.00
138.00,23.00,19.00,163.00,173.00,42.00,118.00,27.00,115.00,116.00
341.00,405.00,303.00,317.00,407.00,343.00,302.00,355.00,329.00,305.00
341.00,317.00,302.00,407.00,355.00,343.00,330.00,303.00,319.00,405.00
138.00,156.00,163.00,173.00,23.00,42.00,201.00,238.00,299.00,19.00
163.00,299.00,23.00,173.00,42.00,201.00,238.00,68.00,19.00,138.00
119.00,212.00,163.00,23.00,173.00,42.00,115.00,238.00,19.00,201.00
115.00,42.00,23.00,238.00,163.00,173.00,179.00,19.00,122.00,118.00
23.00,258.00,138.00,173.00,42.00,163.00,19.00,219.00,115.00,238.00
138.00,163.00,23.00,19.00,173.00,118.00,42.00,89.00,218.00,115.00
138.00,23.00,149.00,19.00,163.00,258.00,173.00,42.00,118.00,115.00
343.00,413.00,302.00,407.00,405.00,355.00,341.00,359.00,324.00,364.00
355.00,317.00,407.00,330.00,329.00,386.00,303.00,405.00,319.00,358.00
163.00,23.00,143.00,173.00,42.00,201.00,238.00,299.00,19.00,115.00
42.00,115.00,23.00,238.00,173.00,163.00,179.00,206.00,19.00,138.00
138.00,163.00,23.00,19.00,173.00,89.00,42.00,116.00,118.00,115.00
163.00,143.00,23.00,173.00,42.00,238.00,51.00,262.00,201.00,299.00
138.00,23.00,19.00,173.00,73.00,163.00,42.00,115.00,118.00,116.00
343.00,302.00,407.00,413.00,341.00,359.00,355.00,364.00,378.00,319.00
407.00,330.00,355.00,319.00,317.00,341.00,343.00,329.00,405.00,420.00
262.00,115.00,163.00,143.00,23.00,173.00,42.00,238.00,201.00,258.00
23.00,138.00,163.00,173.00,42.00,19.00,115.00,238.00,299.00,258.00
86.00,173.00,238.00,23.00,179.00,163.00,42.00,19.00,258.00,138.00
23.00,138.00,163.00,173.00,178.00,42.00,19.00,115.00,238.00,118.00
328.00,319.00,341.00,407.00,343.00,355.00,302.00,329.00,317.00,405.00
119.00,163.00,23.00,173.00,42.00,19.00,138.00,238.00,178.00,201.00
23.00,200.00,138.00,173.00,163.00,19.00,42.00,115.00,118.00,238.00
302.00,343.00,407.00,341.00,359.00,355.00,413.00,319.00,334.00,383.00
238.00,42.00,163.00,179.00,23.00,173.00,143.00,19.00,138.00,115.00
173.00,23.00,163.00,42.00,138.00,19.00,178.00,115.00,238.00,299.00
329.00,303.00,317.00,407.00,341.00,330.00,355.00,302.00,405.00,319.00
163.00,173.00,23.00,42.00,179.00,238.00,49.00,143.00,201.00,195.00
23.00,138.00,163.00,173.00,42.00,19.00,115.00,238.00,89.00,118.00
163.00,23.00,173.00,42.00,201.00,238.00,299.00,19.00,225.00,143.00
23.00,42.00,115.00,258.00,163.00,173.00,19.00,10.00,138.00,67.00
23.00,138.00,89.00,163.00,173.00,42.00,19.00,115.00,238.00,118.00
341.00,407.00,319.00,343.00,359.00,328.00,413.00,302.00,334.00,355.00
163.00,138.00,23.00,173.00,42.00,238.00,201.00,19.00,299.00,115.00
299.00,163.00,23.00,173.00,42.00,181.00,19.00,119.00,238.00,138.00
115.00,258.00,23.00,138.00,173.00,42.00,163.00,280.00,19.00,238.00
163.00,23.00,173.00,42.00,238.00,201.00,19.00,51.00,299.00,262.00
23.00,173.00,163.00,42.00,138.00,19.00,115.00,238.00,299.00,120.00
138.00,23.00,149.00,163.00,19.00,119.00,173.00,42.00,118.00,115.00
302.00,343.00,341.00,359.00,407.00,413.00,355.00,329.00,319.00,334.00
407.00,330.00,355.00,317.00,381.00,329.00,303.00,405.00,384.00,319.00
163.00,299.00,23.00,173.00,42.00,19.00,238.00,138.00,68.00,201.00
23.00,258.00,138.00,173.00,163.00,86.00,42.00,19.00,115.00,238.00
89.00,138.00,23.00,163.00,173.00,42.00,123.00,19.00,115.00,118.00
163.00,23.00,173.00,42.00,115.00,201.00,143.00,238.00,299.00,19.00
23.00,42.00,115.00,258.00,163.00,173.00,138.00,10.00,19.00,238.00
89.00,23.00,138.00,173.00,163.00,200.00,19.00,42.00,115.00,118.00
355.00,302.00,343.00,407.00,383.00,341.00,319.00,413.00,405.00,328.00
329.00,317.00,303.00,330.00,341.00,407.00,355.00,405.00,384.00,302.00
163.00,23.00,173.00,42.00,201.00,238.00,299.00,19.00,115.00,178.00
42.00,23.00,163.00,173.00,258.00,19.00,238.00,115.00,138.00,299.00
23.00,201.00,173.00,138.00,42.00,163.00,19.00,115.00,238.00,258.00
89.00,138.00,23.00,299.00,163.00,173.00,42.00,19.00,115.00,118.00
163.00,23.00,173.00,42.00,201.00,238.00,299.00,19.00,115.00,31.00
173.00,119.00,163.00,201.00,23.00,42.00,238.00,179.00,19.00,299.00
173.00,42.00,115.00,238.00,179.00,23.00,86.00,163.00,19.00,138.00
23.00,173.00,138.00,42.00,163.00,19.00,115.00,238.00,258.00,118.00
138.00,149.00,23.00,163.00,173.00,19.00,42.00,118.00,201.00,115.00
343.00,302.00,378.00,407.00,364.00,413.00,355.00,359.00,341.00,319.00
330.00,407.00,355.00,317.00,331.00,329.00,384.00,328.00,303.00,405.00
163.00,238.00,23.00,173.00,42.00,201.00,299.00,19.00,31.00,115.00
238.00,119.00,163.00,23.00,173.00,42.00,19.00,201.00,49.00,299.00
23.00,258.00,42.00,173.00,115.00,163.00,178.00,19.00,138.00,165.00
138.00,163.00,23.00,118.00,19.00,173.00,89.00,42.00,116.00,115.00
343.00,407.00,355.00,341.00,413.00,319.00,359.00,328.00,302.00,370.00
317.00,330.00,384.00,319.00,407.00,355.00,329.00,358.00,303.00,405.00
163.00,23.00,173.00,42.00,201.00,238.00,299.00,207.00,19.00,262.00
42.00,23.00,115.00,173.00,163.00,19.00,238.00,258.00,179.00,10.00
89.00,138.00,23.00,163.00,173.00,42.00,19.00,259.00,188.00,115.00
163.00,173.00,23.00,42.00,201.00,272.00,238.00,299.00,156.00,19.00
163.00,23.00,173.00,42.00,119.00,238.00,201.00,178.00,207.00,299.00
42.00,173.00,115.00,23.00,238.00,179.00,163.00,19.00,138.00,299.00
23.00,138.00,163.00,115.00,173.00,280.00,42.00,258.00,19.00,89.00
413.00,343.00,405.00,407.00,302.00,355.00,359.00,308.00,341.00,319.00
317.00,329.00,341.00,303.00,330.00,407.00,355.00,405.00,358.00,302.00
163.00,23.00,173.00,42.00,201.00,238.00,178.00,299.00,19.00,115.00
119.00,163.00,23.00,173.00,42.00,258.00,238.00,19.00,299.00,28.00
23.00,115.00,258.00,42.00,173.00,163.00,178.00,19.00,138.00,238.00
138.00,23.00,163.00,173.00,258.00,73.00,19.00,118.00,27.00,42.00
407.00,341.00,355.00,343.00,328.00,302.00,319.00,405.00,317.00,436.00
434.00,384.00,407.00,355.00,317.00,329.00,303.00,330.00,405.00,319.00
238.00,173.00,42.00,179.00,23.00,138.00,86.00,163.00,115.00,19.00
163.00,23.00,138.00,173.00,42.00,19.00,89.00,115.00,238.00,118.00
163.00,238.00,23.00,173.00,42.00,201.00,262.00,299.00,19.00,115.00
258.00,23.00,178.00,173.00,163.00,257.00,42.00,138.00,19.00,115.00
343.00,413.00,302.00,407.00,405.00,355.00,359.00,341.00,319.00,364.00
330.00,317.00,407.00,355.00,329.00,415.00,303.00,341.00,405.00,319.00
163.00,156.00,23.00,253.00,173.00,42.00,201.00,238.00,299.00,19.00
163.00,23.00,143.00,173.00,42.00,201.00,238.00,299.00,262.00,212.00
23.00,42.00,115.00,173.00,258.00,163.00,19.00,10.00,138.00,178.00
138.00,89.00,23.00,163.00,173.00,19.00,42.00,115.00,118.00,238.00
343.00,407.00,328.00,341.00,413.00,319.00,302.00,355.00,359.00,378.00
115.00,163.00,262.00,23.00,173.00,42.00,258.00,238.00,201.00,143.00
163.00,138.00,89.00,23.00,173.00,42.00,19.00,218.00,115.00,238.00
407.00,328.00,355.00,343.00,330.00,319.00,341.00,302.00,405.00,436.00
407.00,355.00,317.00,329.00,303.00,319.00,405.00,434.00,341.00,363.00
163.00,201.00,23.00,173.00,42.00,238.00,299.00,19.00,115.00,31.00
23.00,42.00,115.00,173.00,163.00,178.00,258.00,19.00,138.00,10.00
89.00,138.00,23.00,19.00,173.00,163.00,42.00,118.00,115.00,238.00
238.00,173.00,163.00,23.00,179.00,42.00,86.00,31.00,19.00,143.00
115.00,118.00,258.00,23.00,138.00,173.00,163.00,42.00,19.00,280.00
343.00,302.00,407.00,328.00,413.00,355.00,359.00,341.00,319.00,383.00
317.00,330.00,407.00,355.00,329.00,303.00,328.00,405.00,394.00,319.00
163.00,23.00,173.00,42.00,143.00,238.00,299.00,207.00,201.00,19.00
23.00,258.00,115.00,138.00,163.00,173.00,42.00,19.00,238.00,118.00
42.00,238.00,23.00,115.00,163.00,173.00,179.00,19.00,138.00,299.00
23.00,201.00,138.00,173.00,163.00,42.00,89.00,19.00,279.00,115.00
302.00,343.00,359.00,303.00,341.00,407.00,355.00,413.00,405.00,305.00
355.00,330.00,407.00,386.00,317.00,329.00,303.00,405.00,319.00,384.00
156.00,163.00,23.00,173.00,119.00,201.00,42.00,238.00,299.00,19.00
299.00,119.00,163.00,23.00,196.00,173.00,42.00,238.00,201.00,19.00
23.00,258.00,138.00,173.00,89.00,163.00,42.00,236.00,19.00,115.00
163.00,143.00,23.00,173.00,42.00,262.00,238.00,19.00,201.00,115.00
23.00,201.00,138.00,173.00,19.00,163.00,42.00,115.00,118.00,238.00
302.00,405.00,303.00,359.00,407.00,341.00,343.00,355.00,305.00,317.00
163.00,23.00,173.00,42.00,201.00,238.00,299.00,19.00,115.00,138.00
23.00,115.00,42.00,173.00,163.00,258.00,19.00,138.00,238.00,299.00
23.00,163.00,258.00,115.00,138.00,42.00,86.00,173.00,19.00,238.00
341.00,329.00,302.00,317.00,407.00,343.00,355.00,319.00,303.00,405.00
317.00,384.00,407.00,381.00,355.00,329.00,303.00,358.00,434.00,405.00
163.00,173.00,23.00,42.00,201.00,238.00,299.00,19.00,115.00,31.00
42.00,23.00,115.00,158.00,163.00,173.00,178.00,238.00,19.00,138.00
115.00,23.00,258.00,138.00,173.00,163.00,19.00,42.00,118.00,238.00
143.00,238.00,163.00,115.00,23.00,173.00,42.00,19.00,299.00,201.00
23.00,138.00,163.00,173.00,42.00,19.00,115.00,143.00,238.00,299.00
343.00,302.00,407.00,378.00,413.00,364.00,355.00,359.00,341.00,319.00
163.00,201.00,23.00,173.00,119.00,42.00,238.00,49.00,299.00,19.00
23.00,173.00,163.00,42.00,258.00,226.00,138.00,19.00,115.00,238.00
330.00,302.00,341.00,303.00,317.00,407.00,355.00,319.00,329.00,343.00
163.00,23.00,51.00,173.00,42.00,143.00,201.00,238.00,299.00,19.00
23.00,115.00,42.00,173.00,163.00,258.00,178.00,19.00,138.00,85.00
138.00,163.00,89.00,23.00,173.00,19.00,42.00,259.00,115.00,218.00
343.00,407.00,355.00,328.00,341.00,413.00,359.00,319.00,302.00,378.00
329.00,303.00,317.00,341.00,302.00,407.00,355.00,330.00,405.00,319.00
163.00,119.00,299.00,23.00,173.00,42.00,201.00,238.00,19.00,115.00
23.00,138.00,173.00,163.00,42.00,19.00,115.00,238.00,118.00,258.00
302.00,343.00,364.00,407.00,378.00,355.00,383.00,341.00,413.00,359.00
163.00,173.00,23.00,42.00,201.00,25.00,238.00,299.00,19.00,31.00
23.00,258.00,163.00,42.00,86.00,173.00,115.00,138.00,19.00,238.00
173.00,163.00,23.00,42.00,238.00,201.00,19.00,179.00,299.00,31.00
163.00,138.00,23.00,89.00,173.00,42.00,19.00,115.00,238.00,299.00
343.00,355.00,407.00,302.00,341.00,359.00,413.00,370.00,364.00,378.00
330.00,407.00,355.00,434.00,317.00,329.00,303.00,405.00,384.00,319.00
163.00,23.00,143.00,173.00,138.00,42.00,238.00,19.00,47.00,201.00
23.00,258.00,42.00,119.00,163.00,115.00,173.00,138.00,19.00,189.00
23.00,163.00,173.00,42.00,138.00,19.00,238.00,115.00,299.00,89.00
119.00,163.00,23.00,173.00,42.00,238.00,201.00,299.00,51.00,16.00
42.00,23.00,115.00,238.00,163.00,258.00,173.00,19.00,179.00,138.00
163.00,23.00,173.00,42.00,138.00,19.00,238.00,115.00,201.00,248.00
383.00,302.00,405.00,355.00,407.00,343.00,341.00,319.00,328.00,308.00
329.00,303.00,317.00,330.00,407.00,341.00,355.00,302.00,405.00,319.00
238.00,115.00,42.00,143.00,163.00,23.00,173.00,179.00,19.00,138.00
163.00,143.00,23.00,119.00,173.00,42.00,238.00,19.00,49.00,299.00
23.00,299.00,138.00,163.00,89.00,173.00,42.00,19.00,115.00,238.00
341.00,343.00,407.00,359.00,302.00,413.00,334.00,355.00,364.00,319.00
317.00,303.00,329.00,407.00,330.00,302.00,355.00,341.00,405.00,319.00
238.00,42.00,115.00,179.00,173.00,163.00,23.00,19.00,138.00,201.00
238.00,163.00,23.00,173.00,143.00,42.00,138.00,19.00,115.00,201.00
173.00,163.00,119.00,23.00,179.00,42.00,19.00,138.00,238.00,115.00
23.00,201.00,138.00,163.00,173.00,42.00,19.00,115.00,118.00,27.00
163.00,23.00,173.00,42.00,138.00,19.00,238.00,115.00,201.00,299.00
405.00,355.00,383.00,407.00,302.00,370.00,343.00,341.00,319.00,328.00
329.00,317.00,330.00,407.00,343.00,355.00,303.00,405.00,319.00,384.00
201.00,163.00,23.00,173.00,42.00,238.00,299.00,19.00,115.00,31.00
119.00,23.00,163.00,173.00,42.00,238.00,273.00,28.00,19.00,140.00
23.00,258.00,42.00,115.00,178.00,173.00,163.00,10.00,19.00,138.00
163.00,89.00,138.00,23.00,173.00,19.00,42.00,118.00,115.00,238.00
163.00,201.00,119.00,23.00,173.00,42.00,238.00,299.00,19.00,115.00
118.00,138.00,23.00,163.00,173.00,19.00,42.00,200.00,115.00,116.00
343.00,405.00,413.00,407.00,355.00,302.00,308.00,341.00,319.00,359.00
407.00,330.00,355.00,317.00,329.00,303.00,405.00,319.00,341.00,343.00
119.00,163.00,23.00,173.00,143.00,42.00,19.00,238.00,115.00,49.00
23.00,138.00,163.00,173.00,89.00,42.00,19.00,115.00,238.00,299.00
343.00,302.00,407.00,341.00,359.00,303.00,413.00,355.00,317.00,319.00
330.00,407.00,317.00,355.00,329.00,303.00,405.00,384.00,319.00,358.00
163.00,238.00,23.00,173.00,42.00,49.00,19.00,119.00,115.00,201.00
163.00,23.00,138.00,86.00,173.00,42.00,19.00,115.00,238.00,118.00
163.00,173.00,23.00,42.00,201.00,238.00,299.00,119.00,19.00,115.00
23.00,42.00,115.00,173.00,258.00,163.00,179.00,19.00,138.00,10.00
23.00,115.00,42.00,173.00,163.00,138.00,258.00,19.00,238.00,299.00
23.00,258.00,163.00,173.00,178.00,138.00,42.00,19.00,115.00,238.00
343.00,407.00,364.00,341.00,378.00,413.00,319.00,359.00,328.00,355.00
303.00,329.00,330.00,341.00,407.00,317.00,355.00,302.00,405.00,319.00
238.00,143.00,23.00,163.00,179.00,173.00,42.00,19.00,115.00,138.00
23.00,138.00,163.00,173.00,42.00,109.00,19.00,115.00,258.00,238.00
383.00,405.00,355.00,407.00,302.00,343.00,341.00,319.00,364.00,328.00
173.00,163.00,23.00,42.00,201.00,238.00,143.00,299.00,19.00,47.00
23.00,258.00,42.00,115.00,173.00,10.00,163.00,138.00,19.00,238.00
343.00,407.00,302.00,355.00,413.00,359.00,341.00,319.00,328.00,383.00
407.00,434.00,355.00,317.00,329.00,386.00,303.00,405.00,384.00,330.00
163.00,156.00,299.00,23.00,173.00,42.00,201.00,238.00,19.00,31.00
163.00,173.00,23.00,42.00,201.00,238.00,299.00,19.00,115.00,31.00
119.00,163.00,23.00,173.00,42.00,238.00,19.00,201.00,28.00,144.00
42.00,23.00,115.00,299.00,163.00,173.00,178.00,19.00,10.00,238.00
23.00,258.00,138.00,173.00,42.00,19.00,163.00,115.00,238.00,118.00
138.00,23.00,163.00,19.00,27.00,118.00,89.00,173.00,42.00,149.00
302.00,343.00,359.00,341.00,303.00,329.00,407.00,355.00,405.00,413.00
329.00,317.00,303.00,330.00,407.00,355.00,341.00,302.00,405.00,384.00
163.00,23.00,173.00,42.00,238.00,290.00,201.00,19.00,299.00,115.00
47.00,163.00,23.00,173.00,42.00,238.00,201.00,19.00,299.00,161.00
163.00,23.00,173.00,295.00,42.00,238.00,19.00,201.00,115.00,143.00
23.00,178.00,42.00,173.00,163.00,10.00,19.00,138.00,115.00,238.00
23.00,138.00,299.00,163.00,173.00,42.00,89.00,19.00,115.00,118.00
343.00,302.00,359.00,341.00,407.00,303.00,413.00,355.00,364.00,319.00
163.00,115.00,23.00,173.00,42.00,238.00,19.00,201.00,299.00,138.00
119.00,173.00,23.00,163.00,212.00,42.00,19.00,238.00,115.00,28.00
23.00,178.00,173.00,163.00,42.00,138.00,19.00,10.00,115.00,238.00
89.00,138.00,23.00,163.00,173.00,19.00,42.00,118.00,115.00,238.00
343.00,407.00,355.00,302.00,413.00,341.00,359.00,364.00,319.00,378.00
317.00,329.00,303.00,407.00,341.00,355.00,330.00,302.00,405.00,358.00
163.00,119.00,23.00,173.00,201.00,42.00,238.00,19.00,299.00,156.00
238.00,42.00,115.00,179.00,173.00,23.00,163.00,19.00,138.00,299.00
178.00,23.00,42.00,115.00,258.00,163.00,173.00,138.00,19.00,10.00
138.00,163.00,89.00,23.00,19.00,218.00,173.00,42.00,118.00,116.00
383.00,302.00,367.00,407.00,355.00,405.00,343.00,341.00,319.00,351.00
303.00,341.00,302.00,317.00,329.00,407.00,355.00,330.00,405.00,319.00
299.00,163.00,173.00,23.00,42.00,201.00,13.00,238.00,19.00,115.00
163.00,238.00,23.00,173.00,42.00,201.00,119.00,299.00,19.00,49.00
23.00,163.00,173.00,238.00,42.00,143.00,115.00,19.00,295.00,299.00
23.00,42.00,115.00,258.00,173.00,163.00,19.00,138.00,10.00,238.00
23.00,42.00,115.00,163.00,173.00,138.00,19.00,258.00,238.00,10.00
119.00,238.00,163.00,23.00,173.00,42.00,201.00,19.00,252.00,138.00
23.00,173.00,163.00,42.00,19.00,138.00,115.00,238.00,299.00,85.00
138.00,163.00,23.00,89.00,19.00,118.00,173.00,149.00,42.00,27.00
89.00,138.00,163.00,263.00,23.00,173.00,119.00,19.00,42.00,118.00
341.00,343.00,359.00,407.00,302.00,413.00,319.00,355.00,334.00,328.00
317.00,303.00,330.00,329.00,341.00,407.00,302.00,355.00,405.00,319.00
163.00,23.00,173.00,42.00,201.00,106.00,119.00,115.00,238.00,299.00
115.00,23.00,42.00,258.00,163.00,173.00,19.00,138.00,238.00,10.00
163.00,23.00,173.00,42.00,201.00,238.00,299.00,19.00,115.00,268.00
163.00,119.00,23.00,173.00,42.00,143.00,238.00,201.00,299.00,262.00
23.00,173.00,163.00,42.00,138.00,19.00,115.00,238.00,258.00,299.00
138.00,163.00,89.00,23.00,173.00,19.00,42.00,118.00,115.00,238.00
302.00,343.00,364.00,407.00,378.00,355.00,413.00,341.00,383.00,319.00
302.00,330.00,341.00,303.00,407.00,355.00,317.00,319.00,329.00,343.00
163.00,23.00,173.00,42.00,225.00,201.00,238.00,299.00,19.00,115.00
23.00,115.00,42.00,258.00,163.00,173.00,19.00,138.00,178.00,238.00
89.00,138.00,163.00,23.00,173.00,42.00,19.00,115.00,238.00,118.00
163.00,143.00,23.00,173.00,262.00,42.00,238.00,155.00,19.00,115.00
143.00,163.00,238.00,23.00,173.00,42.00,201.00,262.00,115.00,19.00
42.00,23.00,163.00,173.00,166.00,238.00,295.00,115.00,19.00,138.00
23.00,226.00,138.00,173.00,42.00,258.00,163.00,19.00,115.00,238.00
23.00,163.00,138.00,258.00,173.00,42.00,19.00,115.00,289.00,238.00
302.00,341.00,383.00,343.00,359.00,407.00,355.00,329.00,317.00,405.00
303.00,317.00,330.00,302.00,329.00,407.00,341.00,355.00,405.00,319.00
